Property ID,Price,City
2587,1593000,CityA
2588,1593500,CityA
2589,1594000,CityA
2590,1594500,CityA
2591,1595000,CityA
2592,1595500,CityA
2593,1596000,CityA
2594,1596500,CityA
2595,1597000,CityA
2596,1597500,CityA
2597,1598000,CityA
2598,1598500,CityA
2599,1599000,CityA
2600,1599500,CityA
2601,1600000,CityA
2602,1600500,CityA
2603,1601000,CityA
2604,1601500,CityA
2605,1602000,CityA
2606,1602500,CityA
2607,1603000,CityA
2608,1603500,CityA
2609,1604000,CityA
2610,1604500,CityA
2611,1605000,CityA
2612,1605500,CityA
2613,1606000,CityA
2614,1606500,CityA
2615,1607000,CityA
2616,1607500,CityA
2617,1608000,CityA
2618,1608500,CityA
2619,1609000,CityA
2620,1609500,CityA
2621,1610000,CityA
2622,1610500,CityA
2623,1611000,CityA
2624,1611500,CityA
2625,1612000,CityA
2626,1612500,CityA
2627,1613000,CityA
2628,1613500,CityA
2629,1614000,CityA
2630,1614500,CityA
2631,1615000,CityA
2632,1615500,CityA
2633,1616000,CityA
2634,1616500,CityA
2635,1617000,CityA
2636,1617500,CityA
2637,1618000,CityA
2638,1618500,CityA
2639,1619000,CityA
2640,1619500,CityA
2641,1620000,CityA
2642,1620500,CityA
2643,1621000,CityA
2644,1621500,CityA
2645,1622000,CityA
2646,1622500,CityA
2647,1623000,CityA
2648,1623500,CityA
2649,1624000,CityA
2650,1624500,CityA
2651,1625000,CityA
2652,1625500,CityA
2653,1626000,CityA
2654,1626500,CityA
2655,1627000,CityA
2656,1627500,CityA
2657,1628000,CityA
2658,1628500,CityA
2659,1629000,CityA
2660,1629500,CityA
2661,1630000,CityA
2662,1630500,CityA
2663,1631000,CityA
2664,1631500,CityA
2665,1632000,CityA
2666,1632500,CityA
2667,1633000,CityA
2668,1633500,CityA
2669,1634000,CityA
2670,1634500,CityA
2671,1635000,CityA
2672,1635500,CityA
2673,1636000,CityA
2674,1636500,CityA
2675,1637000,CityA
2676,1637500,CityA
2677,1638000,CityA
2678,1638500,CityA
2679,1639000,CityA
2680,1639500,CityA
2681,1640000,CityA
2682,1640500,CityA
2683,1641000,CityA
2684,1641500,CityA
2685,1642000,CityA
2686,1642500,CityA
2687,1643000,CityA
2688,1643500,CityA
2689,1644000,CityA
2690,1644500,CityA
2691,1645000,CityA
2692,1645500,CityA
2693,1646000,CityA
2694,1646500,CityA
2695,1647000,CityA
2696,1647500,CityA
2697,1648000,CityA
2698,1648500,CityA
2699,1649000,CityA
2700,1649500,CityA
2701,1650000,CityA
2702,1650500,CityA
2703,1651000,CityA
2704,1651500,CityA
2705,1652000,CityA
2706,1652500,CityA
2707,1653000,CityA
2708,1653500,CityA
2709,1654000,CityA
2710,1654500,CityA
2711,1655000,CityA
2712,1655500,CityA
2713,1656000,CityA
2714,1656500,CityA
2715,1657000,CityA
2716,1657500,CityA
2717,1658000,CityA
2718,1658500,CityA
2719,1659000,CityA
2720,1659500,CityA
2721,1660000,CityA
2722,1660500,CityA
2723,1661000,CityA
2724,1661500,CityA
2725,1662000,CityA
2726,1662500,CityA
2727,1663000,CityA
2728,1663500,CityA
2729,1664000,CityA
2730,1664500,CityA
2731,1665000,CityA
2732,1665500,CityA
2733,1666000,CityA
2734,1666500,CityA
2735,1667000,CityA
2736,1667500,CityA
2737,1668000,CityA
2738,1668500,CityA
2739,1669000,CityA
2740,1669500,CityA
2741,1670000,CityA
2742,1670500,CityA
2743,1671000,CityA
2744,1671500,CityA
2745,1672000,CityA
2746,1672500,CityA
2747,1673000,CityA
2748,1673500,CityA
2749,1674000,CityA
2750,1674500,CityA
2751,1675000,CityA
2752,1675500,CityA
2753,1676000,CityA
2754,1676500,CityA
2755,1677000,CityA
2756,1677500,CityA
2757,1678000,CityA
2758,1678500,CityA
2759,1679000,CityA
2760,1679500,CityA
2761,1680000,CityA
2762,1680500,CityA
2763,1681000,CityA
2764,1681500,CityA
2765,1682000,CityA
2766,1682500,CityA
2767,1683000,CityA
2768,1683500,CityA
2769,1684000,CityA
2770,1684500,CityA
2771,1685000,CityA
2772,1685500,CityA
2773,1686000,CityA
2774,1686500,CityA
2775,1687000,CityA
2776,1687500,CityA
2777,1688000,CityA
2778,1688500,CityA
2779,1689000,CityA
2780,1689500,CityA
2781,1690000,CityA
2782,1690500,CityA
2783,1691000,CityA
2784,1691500,CityA
2785,1692000,CityA
2786,1692500,CityA
2787,1693000,CityA
2788,1693500,CityA
2789,1694000,CityA
2790,1694500,CityA
2791,1695000,CityA
2792,1695500,CityA
2793,1696000,CityA
2794,1696500,CityA
2795,1697000,CityA
2796,1697500,CityA
2797,1698000,CityA
2798,1698500,CityA
2799,1699000,CityA
2800,1699500,CityA
2801,1700000,CityA
2802,1700500,CityA
2803,1701000,CityA
2804,1701500,CityA
2805,1702000,CityA
2806,1702500,CityA
2807,1703000,CityA
2808,1703500,CityA
2809,1704000,CityA
2810,1704500,CityA
2811,1705000,CityA
2812,1705500,CityA
2813,1706000,CityA
2814,1706500,CityA
2815,1707000,CityA
2816,1707500,CityA
2817,1708000,CityA
2818,1708500,CityA
2819,1709000,CityA
2820,1709500,CityA
2821,1710000,CityA
2822,1710500,CityA
2823,1711000,CityA
2824,1711500,CityA
2825,1712000,CityA
2826,1712500,CityA
2827,1713000,CityA
2828,1713500,CityA
2829,1714000,CityA
2830,1714500,CityA
2831,1715000,CityA
2832,1715500,CityA
2833,1716000,CityA
2834,1716500,CityA
2835,1717000,CityA
2836,1717500,CityA
2837,1718000,CityA
2838,1718500,CityA
2839,1719000,CityA
2840,1719500,CityA
2841,1720000,CityA
2842,1720500,CityA
2843,1721000,CityA
2844,1721500,CityA
2845,1722000,CityA
2846,1722500,CityA
2847,1723000,CityA
2848,1723500,CityA
2849,1724000,CityA
2850,1724500,CityA
2851,1725000,CityA
2852,1725500,CityA
2853,1726000,CityA
2854,1726500,CityA
2855,1727000,CityA
2856,1727500,CityA
2857,1728000,CityA
2858,1728500,CityA
2859,1729000,CityA
2860,1729500,CityA
2861,1730000,CityA
2862,1730500,CityA
2863,1731000,CityA
2864,1731500,CityA
2865,1732000,CityA
2866,1732500,CityA
2867,1733000,CityA
2868,1733500,CityA
2869,1734000,CityA
2870,1734500,CityA
2871,1735000,CityA
2872,1735500,CityA
2873,1736000,CityA
2874,1736500,CityA
2875,1737000,CityA
2876,1737500,CityA
2877,1738000,CityA
2878,1738500,CityA
2879,1739000,CityA
2880,1739500,CityA
2881,1740000,CityA
2882,1740500,CityA
2883,1741000,CityA
2884,1741500,CityA
2885,1742000,CityA
2886,1742500,CityA
2887,1743000,CityA
2888,1743500,CityA
2889,1744000,CityA
2890,1744500,CityA
2891,1745000,CityA
2892,1745500,CityA
2893,1746000,CityA
2894,1746500,CityA
2895,1747000,CityA
2896,1747500,CityA
2897,1748000,CityA
2898,1748500,CityA
2899,1749000,CityA
2900,1749500,CityA
2901,1750000,CityA
2902,1750500,CityA
2903,1751000,CityA
2904,1751500,CityA
2905,1752000,CityA
2906,1752500,CityA
2907,1753000,CityA
2908,1753500,CityA
2909,1754000,CityA
2910,1754500,CityA
2911,1755000,CityA
2912,1755500,CityA
2913,1756000,CityA
2914,1756500,CityA
2915,1757000,CityA
2916,1757500,CityA
2917,1758000,CityA
2918,1758500,CityA
2919,1759000,CityA
2920,1759500,CityA
2921,1760000,CityA
2922,1760500,CityA
2923,1761000,CityA
2924,1761500,CityA
2925,1762000,CityA
2926,1762500,CityA
2927,1763000,CityA
2928,1763500,CityA
2929,1764000,CityA
2930,1764500,CityA
2931,1765000,CityA
2932,1765500,CityA
2933,1766000,CityA
2934,1766500,CityA
2935,1767000,CityA
2936,1767500,CityA
2937,1768000,CityA
2938,1768500,CityA
2939,1769000,CityA
2940,1769500,CityA
2941,1770000,CityA
2942,1770500,CityA
2943,1771000,CityA
2944,1771500,CityA
2945,1772000,CityA
2946,1772500,CityA
2947,1773000,CityA
2948,1773500,CityA
2949,1774000,CityA
2950,1774500,CityA
2951,1775000,CityA
2952,1775500,CityA
2953,1776000,CityA
2954,1776500,CityA
2955,1777000,CityA
2956,1777500,CityA
2957,1778000,CityA
2958,1778500,CityA
2959,1779000,CityA
2960,1779500,CityA
2961,1780000,CityA
2962,1780500,CityA
2963,1781000,CityA
2964,1781500,CityA
2965,1782000,CityA
2966,1782500,CityA
2967,1783000,CityA
2968,1783500,CityA
2969,1784000,CityA
2970,1784500,CityA
2971,1785000,CityA
2972,1785500,CityA
2973,1786000,CityA
2974,1786500,CityA
2975,1787000,CityA
2976,1787500,CityA
2977,1788000,CityA
2978,1788500,CityA
2979,1789000,CityA
2980,1789500,CityA
2981,1790000,CityA
2982,1790500,CityA
2983,1791000,CityA
2984,1791500,CityA
2985,1792000,CityA
2986,1792500,CityA
2987,1793000,CityA
2988,1793500,CityA
2989,1794000,CityA
2990,1794500,CityA
2991,1795000,CityA
2992,1795500,CityA
2993,1796000,CityA
2994,1796500,CityA
2995,1797000,CityA
2996,1797500,CityA
2997,1798000,CityA
2998,1798500,CityA
2999,1799000,CityA
3000,1799500,CityA
3001,1800000,CityA
3002,1800500,CityA
3003,1801000,CityA
3004,1801500,CityA
3005,1802000,CityA
3006,1802500,CityA
3007,1803000,CityA
3008,1803500,CityA
3009,1804000,CityA
3010,1804500,CityA
3011,1805000,CityA
3012,1805500,CityA
3013,1806000,CityA
3014,1806500,CityA
3015,1807000,CityA
3016,1807500,CityA
3017,1808000,CityA
3018,1808500,CityA
3019,1809000,CityA
3020,1809500,CityA
3021,1810000,CityA
3022,1810500,CityA
3023,1811000,CityA
3024,1811500,CityA
3025,1812000,CityA
3026,1812500,CityA
3027,1813000,CityA
3028,1813500,CityA
3029,1814000,CityA
3030,1814500,CityA
3031,1815000,CityA
3032,1815500,CityA
3033,1816000,CityA
3034,1816500,CityA
3035,1817000,CityA
3036,1817500,CityA
3037,1818000,CityA
3038,1818500,CityA
3039,1819000,CityA
3040,1819500,CityA
3041,1820000,CityA
3042,1820500,CityA
3043,1821000,CityA
3044,1821500,CityA
3045,1822000,CityA
3046,1822500,CityA
3047,1823000,CityA
3048,1823500,CityA
3049,1824000,CityA
3050,1824500,CityA
3051,1825000,CityA
3052,1825500,CityA
3053,1826000,CityA
3054,1826500,CityA
3055,1827000,CityA
3056,1827500,CityA
3057,1828000,CityA
3058,1828500,CityA
3059,1829000,CityA
3060,1829500,CityA
3061,1830000,CityA
3062,1830500,CityA
3063,1831000,CityA
3064,1831500,CityA
3065,1832000,CityA
3066,1832500,CityA
3067,1833000,CityA
3068,1833500,CityA
3069,1834000,CityA
3070,1834500,CityA
3071,1835000,CityA
3072,1835500,CityA
3073,1836000,CityA
3074,1836500,CityA
3075,1837000,CityA
3076,1837500,CityA
3077,1838000,CityA
3078,1838500,CityA
3079,1839000,CityA
3080,1839500,CityA
3081,1840000,CityA
3082,1840500,CityA
3083,1841000,CityA
3084,1841500,CityA
3085,1842000,CityA
3086,1842500,CityA
3087,1843000,CityA
3088,1843500,CityA
3089,1844000,CityA
3090,1844500,CityA
3091,1845000,CityA
3092,1845500,CityA
3093,1846000,CityA
3094,1846500,CityA
3095,1847000,CityA
3096,1847500,CityA
3097,1848000,CityA
3098,1848500,CityA
3099,1849000,CityA
3100,1849500,CityA
3101,1850000,CityA
3102,1850500,CityA
3103,1851000,CityA
3104,1851500,CityA
3105,1852000,CityA
3106,1852500,CityA
3107,1853000,CityA
3108,1853500,CityA
3109,1854000,CityA
3110,1854500,CityA
3111,1855000,CityA
3112,1855500,CityA
3113,1856000,CityA
3114,1856500,CityA
3115,1857000,CityA
3116,1857500,CityA
3117,1858000,CityA
3118,1858500,CityA
3119,1859000,CityA
3120,1859500,CityA
3121,1860000,CityA
3122,1860500,CityA
3123,1861000,CityA
3124,1861500,CityA
3125,1862000,CityA
3126,1862500,CityA
3127,1863000,CityA
3128,1863500,CityA
3129,1864000,CityA
3130,1864500,CityA
3131,1865000,CityA
3132,1865500,CityA
3133,1866000,CityA
3134,1866500,CityA
3135,1867000,CityA
3136,1867500,CityA
3137,1868000,CityA
3138,1868500,CityA
3139,1869000,CityA
3140,1869500,CityA
3141,1870000,CityA
3142,1870500,CityA
3143,1871000,CityA
3144,1871500,CityA
3145,1872000,CityA
3146,1872500,CityA
3147,1873000,CityA
3148,1873500,CityA
3149,1874000,CityA
3150,1874500,CityA
3151,1875000,CityA
3152,1875500,CityA
3153,1876000,CityA
3154,1876500,CityA
3155,1877000,CityA
3156,1877500,CityA
3157,1878000,CityA
3158,1878500,CityA
3159,1879000,CityA
3160,1879500,CityA
3161,1880000,CityA
3162,1880500,CityA
3163,1881000,CityA
3164,1881500,CityA
3165,1882000,CityA
3166,1882500,CityA
3167,1883000,CityA
3168,1883500,CityA
3169,1884000,CityA
3170,1884500,CityA
3171,1885000,CityA
3172,1885500,CityA
3173,1886000,CityA
3174,1886500,CityA
3175,1887000,CityA
3176,1887500,CityA
3177,1888000,CityA
3178,1888500,CityA
3179,1889000,CityA
3180,1889500,CityA
3181,1890000,CityA
3182,1890500,CityA
3183,1891000,CityA
3184,1891500,CityA
3185,1892000,CityA
3186,1892500,CityA
3187,1893000,CityA
3188,1893500,CityA
3189,1894000,CityA
3190,1894500,CityA
3191,1895000,CityA
3192,1895500,CityA
3193,1896000,CityA
3194,1896500,CityA
3195,1897000,CityA
3196,1897500,CityA
3197,1898000,CityA
3198,1898500,CityA
3199,1899000,CityA
3200,1899500,CityA
3201,1900000,CityA
3202,1900500,CityA
3203,1901000,CityA
3204,1901500,CityA
3205,1902000,CityA
3206,1902500,CityA
3207,1903000,CityA
3208,1903500,CityA
3209,1904000,CityA
3210,1904500,CityA
3211,1905000,CityA
3212,1905500,CityA
3213,1906000,CityA
3214,1906500,CityA
3215,1907000,CityA
3216,1907500,CityA
3217,1908000,CityA
3218,1908500,CityA
3219,1909000,CityA
3220,1909500,CityA
3221,1910000,CityA
3222,1910500,CityA
3223,1911000,CityA
3224,1911500,CityA
3225,1912000,CityA
3226,1912500,CityA
3227,1913000,CityA
3228,1913500,CityA
3229,1914000,CityA
3230,1914500,CityA
3231,1915000,CityA
3232,1915500,CityA
3233,1916000,CityA
3234,1916500,CityA
3235,1917000,CityA
3236,1917500,CityA
3237,1918000,CityA
3238,1918500,CityA
3239,1919000,CityA
3240,1919500,CityA
3241,1920000,CityA
3242,1920500,CityA
3243,1921000,CityA
3244,1921500,CityA
3245,1922000,CityA
3246,1922500,CityA
3247,1923000,CityA
3248,1923500,CityA
3249,1924000,CityA
3250,1924500,CityA
3251,1925000,CityA
3252,1925500,CityA
3253,1926000,CityA
3254,1926500,CityA
3255,1927000,CityA
3256,1927500,CityA
3257,1928000,CityA
3258,1928500,CityA
3259,1929000,CityA
3260,1929500,CityA
3261,1930000,CityA
3262,1930500,CityA
3263,1931000,CityA
3264,1931500,CityA
3265,1932000,CityA
3266,1932500,CityA
3267,1933000,CityA
3268,1933500,CityA
3269,1934000,CityA
3270,1934500,CityA
3271,1935000,CityA
3272,1935500,CityA
3273,1936000,CityA
3274,1936500,CityA
3275,1937000,CityA
3276,1937500,CityA
3277,1938000,CityA
3278,1938500,CityA
3279,1939000,CityA
3280,1939500,CityA
3281,1940000,CityA
3282,1940500,CityA
3283,1941000,CityA
3284,1941500,CityA
3285,1942000,CityA
3286,1942500,CityA
3287,1943000,CityA
3288,1943500,CityA
3289,1944000,CityA
3290,1944500,CityA
3291,1945000,CityA
3292,1945500,CityA
3293,1946000,CityA
3294,1946500,CityA
3295,1947000,CityA
3296,1947500,CityA
3297,1948000,CityA
3298,1948500,CityA
3299,1949000,CityA
3300,1949500,CityA
3301,1950000,CityA
3302,1950500,CityA
3303,1951000,CityA
3304,1951500,CityA
3305,1952000,CityA
3306,1952500,CityA
3307,1953000,CityA
3308,1953500,CityA
3309,1954000,CityA
3310,1954500,CityA
3311,1955000,CityA
3312,1955500,CityA
3313,1956000,CityA
3314,1956500,CityA
3315,1957000,CityA
3316,1957500,CityA
3317,1958000,CityA
3318,1958500,CityA
3319,1959000,CityA
3320,1959500,CityA
3321,1960000,CityA
3322,1960500,CityA
3323,1961000,CityA
3324,1961500,CityA
3325,1962000,CityA
3326,1962500,CityA
3327,1963000,CityA
3328,1963500,CityA
3329,1964000,CityA
3330,1964500,CityA
3331,1965000,CityA
3332,1965500,CityA
3333,1966000,CityA
3334,1966500,CityA
3335,1967000,CityA
3336,1967500,CityA
3337,1968000,CityA
3338,1968500,CityA
3339,1969000,CityA
3340,1969500,CityA
3341,1970000,CityA
3342,1970500,CityA
3343,1971000,CityA
3344,1971500,CityA
3345,1972000,CityA
3346,1972500,CityA
3347,1973000,CityA
3348,1973500,CityA
3349,1974000,CityA
3350,1974500,CityA
3351,1975000,CityA
3352,1975500,CityA
3353,1976000,CityA
3354,1976500,CityA
3355,1977000,CityA
3356,1977500,CityA
3357,1978000,CityA
3358,1978500,CityA
3359,1979000,CityA
3360,1979500,CityA
3361,1980000,CityA
3362,1980500,CityA
3363,1981000,CityA
3364,1981500,CityA
3365,1982000,CityA
3366,1982500,CityA
3367,1983000,CityA
3368,1983500,CityA
3369,1984000,CityA
3370,1984500,CityA
3371,1985000,CityA
3372,1985500,CityA
3373,1986000,CityA
3374,1986500,CityA
3375,1987000,CityA
3376,1987500,CityA
3377,1988000,CityA
3378,1988500,CityA
3379,1989000,CityA
3380,1989500,CityA
3381,1990000,CityA
3382,1990500,CityA
3383,1991000,CityA
3384,1991500,CityA
3385,1992000,CityA
3386,1992500,CityA
3387,1993000,CityA
3388,1993500,CityA
3389,1994000,CityA
3390,1994500,CityA
3391,1995000,CityA
3392,1995500,CityA
3393,1996000,CityA
3394,1996500,CityA
3395,1997000,CityA
3396,1997500,CityA
3397,1998000,CityA
3398,1998500,CityA
3399,1999000,CityA
3400,1999500,CityA
3401,2000000,CityA
3402,2000500,CityA
3403,2001000,CityA
3404,2001500,CityA
3405,2002000,CityA
3406,2002500,CityA
3407,2003000,CityA
3408,2003500,CityA
3409,2004000,CityA
3410,2004500,CityA
3411,2005000,CityA
3412,2005500,CityA
3413,2006000,CityA
3414,2006500,CityA
3415,2007000,CityA
3416,2007500,CityA
3417,2008000,CityA
3418,2008500,CityA
3419,2009000,CityA
3420,2009500,CityA
3421,2010000,CityA
3422,2010500,CityA
3423,2011000,CityA
3424,2011500,CityA
3425,2012000,CityA
3426,2012500,CityA
3427,2013000,CityA
3428,2013500,CityA
3429,2014000,CityA
3430,2014500,CityA
3431,2015000,CityA
3432,2015500,CityA
3433,2016000,CityA
3434,2016500,CityA
3435,2017000,CityA
3436,2017500,CityA
3437,2018000,CityA
3438,2018500,CityA
3439,2019000,CityA
3440,2019500,CityA
3441,2020000,CityA
3442,2020500,CityA
3443,2021000,CityA
3444,2021500,CityA
3445,2022000,CityA
3446,2022500,CityA
3447,2023000,CityA
3448,2023500,CityA
3449,2024000,CityA
3450,2024500,CityA
3451,2025000,CityA
3452,2025500,CityA
3453,2026000,CityA
3454,2026500,CityA
3455,2027000,CityA
3456,2027500,CityA
3457,2028000,CityA
3458,2028500,CityA
3459,2029000,CityA
3460,2029500,CityA
3461,2030000,CityA
3462,2030500,CityA
3463,2031000,CityA
3464,2031500,CityA
3465,2032000,CityA
3466,2032500,CityA
3467,2033000,CityA
3468,2033500,CityA
3469,2034000,CityA
3470,2034500,CityA
3471,2035000,CityA
3472,2035500,CityA
3473,2036000,CityA
3474,2036500,CityA
3475,2037000,CityA
3476,2037500,CityA
3477,2038000,CityA
3478,2038500,CityA
3479,2039000,CityA
3480,2039500,CityA
3481,2040000,CityA
3482,2040500,CityA
3483,2041000,CityA
3484,2041500,CityA
3485,2042000,CityA
3486,2042500,CityA
3487,2043000,CityA
3488,2043500,CityA
3489,2044000,CityA
3490,2044500,CityA
3491,2045000,CityA
3492,2045500,CityA
3493,2046000,CityA
3494,2046500,CityA
3495,2047000,CityA
3496,2047500,CityA
3497,2048000,CityA
3498,2048500,CityA
3499,2049000,CityA
3500,2049500,CityA
3501,2050000,CityA
3502,2050500,CityA
3503,2051000,CityA
3504,2051500,CityA
3505,2052000,CityA
3506,2052500,CityA
3507,2053000,CityA
3508,2053500,CityA
3509,2054000,CityA
3510,2054500,CityA
3511,2055000,CityA
3512,2055500,CityA
3513,2056000,CityA
3514,2056500,CityA
3515,2057000,CityA
3516,2057500,CityA
3517,2058000,CityA
3518,2058500,CityA
3519,2059000,CityA
3520,2059500,CityA
3521,2060000,CityA
3522,2060500,CityA
3523,2061000,CityA
3524,2061500,CityA
3525,2062000,CityA
3526,2062500,CityA
3527,2063000,CityA
3528,2063500,CityA
3529,2064000,CityA
3530,2064500,CityA
3531,2065000,CityA
3532,2065500,CityA
3533,2066000,CityA
3534,2066500,CityA
3535,2067000,CityA
3536,2067500,CityA
3537,2068000,CityA
3538,2068500,CityA
3539,2069000,CityA
3540,2069500,CityA
3541,2070000,CityA
3542,2070500,CityA
3543,2071000,CityA
3544,2071500,CityA
3545,2072000,CityA
3546,2072500,CityA
3547,2073000,CityA
3548,2073500,CityA
3549,2074000,CityA
3550,2074500,CityA
3551,2075000,CityA
3552,2075500,CityA
3553,2076000,CityA
3554,2076500,CityA
3555,2077000,CityA
3556,2077500,CityA
3557,2078000,CityA
3558,2078500,CityA
3559,2079000,CityA
3560,2079500,CityA
3561,2080000,CityA
3562,2080500,CityA
3563,2081000,CityA
3564,2081500,CityA
3565,2082000,CityA
3566,2082500,CityA
3567,2083000,CityA
3568,2083500,CityA
3569,2084000,CityA
3570,2084500,CityA
3571,2085000,CityA
3572,2085500,CityA
3573,2086000,CityA
3574,2086500,CityA
3575,2087000,CityA
3576,2087500,CityA
3577,2088000,CityA
3578,2088500,CityA
3579,2089000,CityA
3580,2089500,CityA
3581,2090000,CityA
3582,2090500,CityA
3583,2091000,CityA
3584,2091500,CityA
3585,2092000,CityA
3586,2092500,CityA
3587,2093000,CityA
3588,2093500,CityA
3589,2094000,CityA
3590,2094500,CityA
3591,2095000,CityA
3592,2095500,CityA
3593,2096000,CityA
3594,2096500,CityA
3595,2097000,CityA
3596,2097500,CityA
3597,2098000,CityA
3598,2098500,CityA
3599,2099000,CityA
3600,2099500,CityA
3601,2100000,CityA
3602,2100500,CityA
3603,2101000,CityA
3604,2101500,CityA
3605,2102000,CityA
3606,2102500,CityA
3607,2103000,CityA
3608,2103500,CityA
3609,2104000,CityA
3610,2104500,CityA
3611,2105000,CityA
3612,2105500,CityA
3613,2106000,CityA
3614,2106500,CityA
3615,2107000,CityA
3616,2107500,CityA
3617,2108000,CityA
3618,2108500,CityA
3619,2109000,CityA
3620,2109500,CityA
3621,2110000,CityA
3622,2110500,CityA
3623,2111000,CityA
3624,2111500,CityA
3625,2112000,CityA
3626,2112500,CityA
3627,2113000,CityA
3628,2113500,CityA
3629,2114000,CityA
3630,2114500,CityA
3631,2115000,CityA
3632,2115500,CityA
3633,2116000,CityA
3634,2116500,CityA
3635,2117000,CityA
3636,2117500,CityA
3637,2118000,CityA
3638,2118500,CityA
3639,2119000,CityA
3640,2119500,CityA
3641,2120000,CityA
3642,2120500,CityA
3643,2121000,CityA
3644,2121500,CityA
3645,2122000,CityA
3646,2122500,CityA
3647,2123000,CityA
3648,2123500,CityA
3649,2124000,CityA
3650,2124500,CityA
3651,2125000,CityA
3652,2125500,CityA
3653,2126000,CityA
3654,2126500,CityA
3655,2127000,CityA
3656,2127500,CityA
3657,2128000,CityA
3658,2128500,CityA
3659,2129000,CityA
3660,2129500,CityA
3661,2130000,CityA
3662,2130500,CityA
3663,2131000,CityA
3664,2131500,CityA
3665,2132000,CityA
3666,2132500,CityA
3667,2133000,CityA
3668,2133500,CityA
3669,2134000,CityA
3670,2134500,CityA
3671,2135000,CityA
3672,2135500,CityA
3673,2136000,CityA
3674,2136500,CityA
3675,2137000,CityA
3676,2137500,CityA
3677,2138000,CityA
3678,2138500,CityA
3679,2139000,CityA
3680,2139500,CityA
3681,2140000,CityA
3682,2140500,CityA
3683,2141000,CityA
3684,2141500,CityA
3685,2142000,CityA
3686,2142500,CityA
3687,2143000,CityA
3688,2143500,CityA
3689,2144000,CityA
3690,2144500,CityA
3691,2145000,CityA
3692,2145500,CityA
3693,2146000,CityA
3694,2146500,CityA
3695,2147000,CityA
3696,2147500,CityA
3697,2148000,CityA
3698,2148500,CityA
3699,2149000,CityA
3700,2149500,CityA
3701,2150000,CityA
3702,2150500,CityA
3703,2151000,CityA
3704,2151500,CityA
3705,2152000,CityA
3706,2152500,CityA
3707,2153000,CityA
3708,2153500,CityA
3709,2154000,CityA
3710,2154500,CityA
3711,2155000,CityA
3712,2155500,CityA
3713,2156000,CityA
3714,2156500,CityA
3715,2157000,CityA
3716,2157500,CityA
3717,2158000,CityA
3718,2158500,CityA
3719,2159000,CityA
3720,2159500,CityA
3721,2160000,CityA
3722,2160500,CityA
3723,2161000,CityA
3724,2161500,CityA
3725,2162000,CityA
3726,2162500,CityA
3727,2163000,CityA
3728,2163500,CityA
3729,2164000,CityA
3730,2164500,CityA
3731,2165000,CityA
3732,2165500,CityA
3733,2166000,CityA
3734,2166500,CityA
3735,2167000,CityA
3736,2167500,CityA
3737,2168000,CityA
3738,2168500,CityA
3739,2169000,CityA
3740,2169500,CityA
3741,2170000,CityA
3742,2170500,CityA
3743,2171000,CityA
3744,2171500,CityA
3745,2172000,CityA
3746,2172500,CityA
3747,2173000,CityA
3748,2173500,CityA
3749,2174000,CityA
3750,2174500,CityA
3751,2175000,CityA
3752,2175500,CityA
3753,2176000,CityA
3754,2176500,CityA
3755,2177000,CityA
3756,2177500,CityA
3757,2178000,CityA
3758,2178500,CityA
3759,2179000,CityA
3760,2179500,CityA
3761,2180000,CityA
3762,2180500,CityA
3763,2181000,CityA
3764,2181500,CityA
3765,2182000,CityA
3766,2182500,CityA
3767,2183000,CityA
3768,2183500,CityA
3769,2184000,CityA
3770,2184500,CityA
3771,2185000,CityA
3772,2185500,CityA
3773,2186000,CityA
3774,2186500,CityA
3775,2187000,CityA
3776,2187500,CityA
3777,2188000,CityA
3778,2188500,CityA
3779,2189000,CityA
3780,2189500,CityA
3781,2190000,CityA
3782,2190500,CityA
3783,2191000,CityA
3784,2191500,CityA
3785,2192000,CityA
3786,2192500,CityA
3787,2193000,CityA
3788,2193500,CityA
3789,2194000,CityA
3790,2194500,CityA
3791,2195000,CityA
3792,2195500,CityA
3793,2196000,CityA
3794,2196500,CityA
3795,2197000,CityA
3796,2197500,CityA
3797,2198000,CityA
3798,2198500,CityA
3799,2199000,CityA
3800,2199500,CityA
3801,2200000,CityA
3802,2200500,CityA
3803,2201000,CityA
3804,2201500,CityA
3805,2202000,CityA
3806,2202500,CityA
3807,2203000,CityA
3808,2203500,CityA
3809,2204000,CityA
3810,2204500,CityA
3811,2205000,CityA
3812,2205500,CityA
3813,2206000,CityA
3814,2206500,CityA
3815,2207000,CityA
3816,2207500,CityA
3817,2208000,CityA
3818,2208500,CityA
3819,2209000,CityA
3820,2209500,CityA
3821,2210000,CityA
3822,2210500,CityA
3823,2211000,CityA
3824,2211500,CityA
3825,2212000,CityA
3826,2212500,CityA
3827,2213000,CityA
3828,2213500,CityA
3829,2214000,CityA
3830,2214500,CityA
3831,2215000,CityA
3832,2215500,CityA
3833,2216000,CityA
3834,2216500,CityA
3835,2217000,CityA
3836,2217500,CityA
3837,2218000,CityA
3838,2218500,CityA
3839,2219000,CityA
3840,2219500,CityA
3841,2220000,CityA
3842,2220500,CityA
3843,2221000,CityA
3844,2221500,CityA
3845,2222000,CityA
3846,2222500,CityA
3847,2223000,CityA
3848,2223500,CityA
3849,2224000,CityA
3850,2224500,CityA
3851,2225000,CityA
3852,2225500,CityA
3853,2226000,CityA
3854,2226500,CityA
3855,2227000,CityA
3856,2227500,CityA
3857,2228000,CityA
